epglnren,sup_riscaldata,sup_raffrescata,vol_riscaldato,vol_raffrescato,sup_disperdente,rapsv,asolsut,classe_energetica,presenza_clim_invernale,presenza_clim_estiva,presenza_produzione_acs,yie,anno_costruzione,zona_climatica,d_uso_Residenziale,tipologia_edilizia,tipologia_costruttiva,num_servizi,efficienza_media,potenza_tot,num_simulati,construction_era,piano,tip_edilizia_sq,zona_clim_num,zona_clim_gg_mid
230.92,70.0,0.0,306.93,0.0,199.32,0.6493,0.0284,G,True,False,True,0.082,1961-1975,D,True,3,muratura portante,2,0.505,48.0,0,1,ground,9,4,1750
389.57,59.66,0.0,250.24,0.0,159.33,0.6367,0.0192,F,True,False,True,0.1332,before 1930,E,True,3,muratura portante,2,0.56,46.6,0,1,ground,9,5,2550
438.06,43.48,0.0,214.87,0.0,136.64,0.6359,0.0427,G,True,False,True,0.0889,before 1930,E,True,3,muratura portante,2,0.53,46.6,0,1,ground,9,5,2550
405.36,35.58,0.0,165.18,0.0,90.32,0.5468,0.0303,G,True,False,True,0.1424,before 1930,E,True,3,muratura portante,2,0.49,46.6,0,1,upper,9,5,2550
83.68,60.07,0.0,189.14,0.0,106.27,0.5619,0.1396,E,True,False,True,0.0863,1992-2005,D,True,3,c.a. con laterizi,2,0.485,47.4,0,3,upper,9,4,1750
187.33,99.0,0.0,269.0,0.0,89.0,0.3309,0.0475,E,True,False,True,0.0839,1986-1991,D,True,7,c.a. con laterizi,2,0.6499999999999999,46.4,0,2,upper,49,4,1750
126.34,129.0,129.0,385.55,0.0,270.87,0.7025,0.0224,D,True,False,True,0.033,after 2007,D,True,2,muratura portante,2,0.525,58.4,0,4,ground,4,4,1750
276.24,80.06,0.0,298.92,0.0,236.44,0.791,0.1405,G,True,False,True,0.7383,1961-1975,D,True,3,c.a. con laterizi,2,0.5800000000000001,46.6,0,1,upper,9,4,1750
465.99,69.76,0.0,310.27,0.0,222.33,0.7166,0.3215,G,True,False,True,0.2768,1992-2005,D,False,3,c.a. con laterizi,3,0.31,6.6,0,3,ground,9,4,1750
490.83,79.51,0.0,353.92,0.0,256.05,0.7235,0.0256,F,True,False,True,0.1066,before 1930,E,True,3,muratura portante,2,0.5900000000000001,46.6,0,1,multi_floor,9,5,2550
186.97,67.58,0.0,282.85,0.0,235.01,0.8309,0.0341,G,True,False,True,0.4703,1946-1960,D,True,1,muratura portante,2,0.605,48.0,0,1,ground,1,4,1750
457.37,46.38,0.0,214.94,0.0,164.49,0.7653,0.0131,G,True,False,True,0.6789,before 1930,E,True,3,muratura portante,2,0.54,46.6,0,1,upper,9,5,2550
103.61,133.08,0.0,502.37,0.0,205.18,0.4084,0.0182,E,True,False,True,0.0542,1946-1960,E,True,1,muratura portante,2,0.745,58.6,0,1,multi_floor,1,5,2550
340.92,62.8,0.0,270.0,0.0,162.08,0.6003,0.025,G,True,False,True,0.4945,before 1930,E,True,3,muratura portante,2,0.56,46.6,0,1,multi_floor,9,5,2550
188.62,69.92,0.0,277.48,0.0,94.03,0.3389,0.076,G,True,False,True,0.5398,1961-1975,D,True,3,c.a. con laterizi,2,0.345,268.0,0,1,upper,9,4,1750
41.81,102.2,0.0,468.75,0.0,301.61,0.6434,0.0232,A2,True,False,True,0.163,1992-2005,D,True,5,muratura portante,2,0.775,48.0,0,3,ground,25,4,1750
104.71,123.42,0.0,452.94,0.0,101.65,0.2244,0.0129,E,True,False,True,0.0358,before 1930,D,True,4,muratura portante,2,0.7949999999999999,49.0,0,1,ground,16,4,1750
224.7,127.53,0.0,571.56,0.0,249.5,0.4365,0.056,D,True,False,False,0.0518,before 1930,D,False,7,muratura portante,2,0.73,1.9,1,1,unknown,49,4,1750
86.79,84.6,0.0,317.79,0.0,167.4,0.5268,0.0581,D,True,False,True,0.2827,1961-1975,D,True,3,c.a. con laterizi,2,0.785,107.58,0,1,upper,9,4,1750
206.9,133.71,0.0,560.97,0.0,332.13,0.5921,0.075,F,True,False,True,0.2142,after 2007,D,True,3,mista (c.a. + laterizi),2,0.55,51.2,0,4,multi_floor,9,4,1750
94.6,72.0,0.0,277.71,0.0,87.6,0.3154,0.0621,E,True,False,True,0.6482,1992-2005,D,True,4,c.a. con laterizi,2,0.53,56.0,0,3,ground,16,4,1750
315.68,74.9,0.0,353.32,0.0,250.36,0.7086,0.061,G,True,False,True,0.0527,before 1930,E,True,2,muratura portante,2,0.685,54.0,0,1,multi_floor,4,5,2550
344.66,56.0,0.0,227.2,0.0,165.36,0.7278,0.014,G,True,False,True,0.1361,1946-1960,E,True,2,muratura portante,2,0.51,1.2,1,1,ground,4,5,2550
181.82,89.17,0.0,383.18,0.0,258.54,0.6747,0.0625,F,True,False,True,0.5153,1961-1975,D,True,4,c.a. con laterizi,2,0.665,47.0,0,1,ground,16,4,1750
264.9,730.29,0.0,3417.49,0.0,2358.87,0.6902,0.0843,F,True,False,True,0.4971,1992-2005,E,False,8,c.a. con laterizi,4,0.79,58.67,0,3,ground,64,5,2550
156.79,83.0,83.0,340.5,340.5,168.12,0.4937,0.0534,C,True,True,True,0.1833,1976-1985,D,True,1,muratura portante,3,0.8133333333333334,55.2,0,2,upper,1,4,1750
199.88,102.38,0.0,380.65,0.0,271.64,0.7136,0.0654,G,True,False,True,0.227,1986-1991,E,True,1,muratura portante,2,0.645,52.4,0,2,upper,1,5,2550
277.66,87.89,0.0,402.88,0.0,320.12,0.7946,0.0141,F,True,False,True,0.2752,1976-1985,D,True,2,muratura portante,2,0.825,47.0,0,1,ground,4,4,1750
176.67,196.12,0.0,817.77,0.0,511.56,0.6256,0.0786,F,True,False,True,0.278,before 1930,D,True,4,muratura portante,2,0.825,54.8,0,1,multi_floor,16,4,1750
108.9,103.13,0.0,429.6,0.0,381.88,0.8889,0.005,C,True,False,True,0.3757,before 1930,E,True,1,muratura portante,2,0.705,15.6,0,1,upper,1,5,2550
209.73,89.51,0.0,273.33,0.0,269.07,0.9844,0.0225,G,True,False,True,0.4631,1946-1960,D,True,1,muratura portante,2,0.55,68.8,0,1,ground,1,4,1750
103.32,99.77,0.0,315.05,0.0,207.14,0.6575,0.0681,E,True,False,True,0.1075,1976-1985,D,True,3,c.a. con laterizi,2,0.75,56.0,0,1,upper,9,4,1750
89.7,89.2,0.0,333.96,0.0,105.3,0.3153,0.0558,E,True,False,True,0.3405,1946-1960,D,True,3,c.a. con laterizi,2,0.72,46.6,0,1,upper,9,4,1750
262.22,55.1,55.1,218.64,218.64,175.47,0.8026,0.2223,C,True,True,True,0.2194,1992-2005,D,False,7,c.a. con laterizi,4,0.5266666666666667,8.69,0,3,ground,49,4,1750
198.68,310.38,310.38,1298.77,1298.77,988.53,0.7611,0.078,A1,True,True,True,0.2273,1992-2005,D,False,5,c.a. con chiusure in pannelli prefabbricati,4,0.58,36.3,0,3,ground,25,4,1750
272.01,80.07,0.0,327.34,0.0,182.46,0.5574,0.0476,G,True,False,True,0.065,before 1930,D,True,4,muratura portante,2,0.755,47.2,0,1,upper,16,4,1750
191.86,58.76,0.0,214.32,0.0,116.02,0.5413,0.0296,F,True,False,True,0.1972,1961-1975,E,True,3,muratura portante,2,0.865,48.8,0,1,upper,9,5,2550
124.22,37.85,0.0,150.85,0.0,133.08,0.8822,0.0516,F,True,False,True,0.4275,1961-1975,D,True,3,mista (c.a. + laterizi),3,0.57,0.24,2,1,ground,9,4,1750
300.39,50.38,50.38,244.0,244.0,288.41,1.182,0.0478,E,True,True,False,0.3227,before 1930,D,False,5,muratura portante,2,0.8400000000000001,26.65,0,1,ground,25,4,1750
293.97,133.12,0.0,597.04,0.0,371.58,0.6224,0.0219,G,True,False,True,1.0039,1930-1945,E,True,1,muratura portante,2,0.6799999999999999,47.4,0,1,upper,1,5,2550
156.03,72.88,0.0,238.65,0.0,146.79,0.6151,0.0448,F,True,False,True,0.2368,1976-1985,D,True,4,c.a. con laterizi,2,0.71,50.0,0,2,upper,16,4,1750
308.03,21.71,0.0,108.93,0.0,99.26,0.9112,0.2209,F,True,False,True,0.4275,1961-1975,D,True,3,mista (c.a. + laterizi),3,0.57,0.24,2,1,ground,9,4,1750
86.96,127.83,0.0,429.66,0.0,109.55,0.255,0.0236,E,True,False,True,0.4171,1961-1975,D,True,4,c.a. con laterizi,2,0.53,48.0,0,1,upper,16,4,1750
200.26,88.44,0.0,425.02,0.0,376.99,0.887,0.0399,E,True,False,False,0.3321,1992-2005,D,False,1,acciaio con chiusure in pannelli prefabbricati,2,0.57,0.21,1,3,ground,1,4,1750
119.02,81.07,0.0,281.28,0.0,96.93,0.3446,0.0208,E,True,False,True,0.6327,1986-1991,D,True,3,c.a. con laterizi,2,0.965,48.2,0,2,ground,9,4,1750
185.95,82.7,0.0,306.98,0.0,226.6,0.7382,0.0404,F,True,False,True,0.1866,1930-1945,D,True,6,muratura portante,2,0.62,48.0,0,1,multi_floor,36,4,1750
60.97,46.84,0.0,130.31,0.0,84.36,0.6474,0.048,A1,True,False,True,0.0634,after 2007,D,True,4,muratura portante,2,0.365,200.0,0,4,upper,16,4,1750
102.06,57.47,0.0,201.2,0.0,99.6,0.495,0.059,E,True,False,True,0.5733,1961-1975,D,True,7,c.a. con laterizi,2,0.685,46.0,0,1,upper,49,4,1750
91.45,110.0,0.0,360.0,0.0,334.0,0.9278,0.0827,D,True,False,True,0.3058,1992-2005,D,True,1,c.a. con laterizi,2,0.735,48.2,0,3,multi_floor,1,4,1750
163.41,172.2,159.91,621.45,574.63,205.57,0.3308,0.0244,C,True,True,True,0.9502,1961-1975,D,False,3,c.a. con laterizi,4,0.4875,48.46,0,1,ground,9,4,1750
60.79,232.05,0.0,1123.82,0.0,642.34,0.5716,0.0091,B,True,False,True,0.1026,1946-1960,D,True,1,muratura portante,2,0.77,61.0,0,1,multi_floor,1,4,1750
67.82,69.59,65.11,260.77,239.57,85.22,0.3268,0.0317,B,True,True,True,0.1171,after 2007,D,True,5,c.a. con laterizi,3,0.7533333333333334,54.5,0,4,ground,25,4,1750
142.14,44.42,0.0,211.67,0.0,109.93,0.5193,0.0337,E,True,False,True,0.1383,1930-1945,D,True,5,mista (altro),2,0.575,49.2,0,1,multi_floor,25,4,1750
107.82,155.75,0.0,593.84,0.0,241.66,0.4069,0.0494,E,True,False,True,0.557,1976-1985,D,True,1,muratura portante,2,0.6599999999999999,56.0,0,2,multi_floor,1,4,1750
162.55,80.16,0.0,332.5,0.0,216.25,0.6504,0.0234,E,True,False,True,0.3247,before 1930,D,True,3,muratura portante,2,0.8200000000000001,27.16,0,1,upper,9,4,1750
74.05,372.14,0.0,1354.34,0.0,1107.88,0.818,0.0631,D,True,False,True,1.1926,1946-1960,D,True,7,muratura portante,2,0.66,70.45,0,1,multi_floor,49,4,1750
264.87,55.07,0.0,251.92,0.0,250.58,0.9947,0.0444,E,True,False,True,0.1873,1992-2005,D,True,1,c.a. con laterizi,2,0.725,38.8,0,3,ground,1,4,1750
99.43,32.11,0.0,121.19,0.0,96.53,0.7965,0.0627,D,True,False,True,0.1767,1992-2005,D,True,3,c.a. con laterizi,2,0.655,51.6,0,3,multi_floor,9,4,1750
88.94,83.51,71.16,350.31,300.07,130.37,0.3721,0.0791,B,True,True,True,0.0254,before 1930,D,True,1,muratura portante,3,0.6766666666666667,37.0,0,1,upper,1,4,1750
130.52,65.37,65.37,252.39,252.39,155.74,0.617,0.026,C,True,True,True,0.0471,1961-1975,D,True,8,c.a. con laterizi,3,0.8066666666666666,31.4,0,1,ground,64,4,1750
191.47,50.51,0.0,190.04,0.0,136.95,0.7207,0.0,F,True,False,True,0.3767,after 2007,D,True,5,c.a. con laterizi,2,0.59,45.8,0,4,ground,25,4,1750
78.49,51.66,51.66,180.58,180.58,44.67,0.2474,0.0096,C,True,True,True,0.4522,1961-1975,D,True,3,mista (c.a. + laterizi),3,0.7733333333333334,50.9,0,1,upper,9,4,1750
148.16,110.0,0.0,447.73,0.0,129.19,0.2885,0.0202,F,True,False,True,0.541,1961-1975,D,True,3,legno,2,0.45999999999999996,48.0,0,1,upper,9,4,1750
191.13,79.84,0.0,344.45,0.0,193.69,0.5623,0.0209,F,True,False,True,0.1612,1961-1975,D,True,3,c.a. con laterizi,2,0.5449999999999999,49.0,0,1,ground,9,4,1750
490.34,67.0,0.0,766.96,0.0,454.08,0.592,0.0244,F,True,False,True,0.2885,2006-2007,D,True,3,legno,2,0.575,49.6,0,3,multi_floor,9,4,1750
174.33,83.64,0.0,296.79,0.0,200.08,0.6742,0.0487,F,True,False,True,0.6559,1961-1975,D,True,3,c.a. con chiusure continue in vetro,2,0.635,48.2,0,1,upper,9,4,1750
108.66,71.36,0.0,492.22,0.0,266.04,0.5405,0.0437,G,True,False,True,0.17,before 1930,D,True,2,muratura portante,2,0.625,48.56,0,1,upper,4,4,1750
91.57,38.64,0.0,145.34,0.0,41.5,0.2856,0.0218,D,True,False,True,0.1342,before 1930,D,True,4,muratura portante,2,0.65,48.0,0,1,upper,16,4,1750
153.63,252.04,0.0,824.62,0.0,460.6,0.5586,0.0441,G,True,False,True,1.0845,1961-1975,D,True,2,muratura portante,2,0.985,48.2,0,1,upper,4,4,1750
119.66,44.93,0.0,168.41,0.0,45.85,0.2722,0.0477,E,True,False,True,0.0571,before 1930,D,True,5,muratura portante,2,0.52,48.0,0,1,upper,25,4,1750
117.1,117.0,117.0,350.5,0.0,149.87,0.4275,0.0241,D,True,False,True,0.033,after 2007,D,True,2,muratura portante,2,0.51,58.4,0,4,upper,4,4,1750
219.77,61.2,0.0,255.73,0.0,79.98,0.3127,0.0254,G,True,False,True,0.2994,before 1930,E,True,3,muratura portante,2,0.5449999999999999,46.6,0,1,upper,9,5,2550
255.31,71.74,0.0,289.41,0.0,218.58,0.7552,0.0207,G,True,False,True,1.1368,before 1930,D,True,1,muratura portante,2,0.595,48.4,0,1,upper,1,4,1750
389.77,95.12,95.12,319.42,0.0,330.9,1.0359,0.0229,G,True,False,True,0.229,1976-1985,D,True,1,muratura portante,2,0.505,53.0,0,2,upper,1,4,1750
257.5,81.77,0.0,305.33,0.0,204.67,0.6703,0.0237,F,True,False,True,0.4524,1986-1991,D,True,3,c.a. con laterizi,2,0.635,48.0,0,2,upper,9,4,1750
274.88,59.07,0.0,249.35,0.0,195.16,0.7827,0.0371,G,True,False,True,0.0245,1961-1975,D,True,3,muratura portante,2,0.49,26.700000000000003,0,1,ground,9,4,1750
96.47,52.79,0.0,187.29,0.0,164.54,0.8785,0.0833,F,True,False,True,0.4816,1961-1975,D,True,3,c.a. con laterizi,2,0.51,47.4,0,1,upper,9,4,1750
103.08,92.6,0.0,338.78,0.0,249.65,0.7369,0.0185,E,True,False,True,0.2873,1992-2005,D,True,4,muratura portante,2,0.7350000000000001,46.0,0,3,upper,16,4,1750
113.92,66.79,0.0,315.36,0.0,229.47,0.7277,0.0449,G,True,False,True,0.3124,1946-1960,D,True,2,muratura portante,2,0.545,48.0,0,1,ground,4,4,1750
148.83,70.0,0.0,271.59,0.0,161.77,0.5957,0.0637,G,True,False,True,0.4171,1986-1991,D,True,3,c.a. con laterizi,2,0.48,48.0,0,2,upper,9,4,1750
174.97,45.0,0.0,166.49,0.0,123.69,0.7429,0.0099,G,True,False,True,0.1972,1961-1975,E,True,8,muratura portante,2,0.615,44.0,0,1,upper,64,5,2550
277.93,125.72,0.0,475.89,0.0,364.61,0.7662,0.0558,G,True,False,True,0.2192,1961-1975,D,True,2,muratura portante,2,0.625,48.0,0,1,ground,4,4,1750
260.87,51.7,51.7,210.0,210.0,154.38,0.7351,0.0673,G,True,False,True,0.9021,1986-1991,D,True,4,c.a. con laterizi,2,0.71,45.4,0,2,ground,16,4,1750
101.15,90.32,0.0,334.87,0.0,219.85,0.6565,0.1481,E,True,False,True,0.2266,1946-1960,D,True,2,mista (altro),2,0.6699999999999999,48.0,0,1,ground,4,4,1750
94.79,153.7,0.0,616.12,0.0,160.49,0.2605,0.0112,F,True,False,True,0.1362,1976-1985,D,True,4,muratura portante,2,0.6000000000000001,52.0,0,2,upper,16,4,1750
358.27,125.93,0.0,475.22,0.0,359.55,0.7566,0.0588,G,True,False,True,0.2192,1961-1975,D,True,2,muratura portante,2,0.625,48.0,0,1,upper,4,4,1750
125.94,100.95,100.95,449.97,449.97,359.62,0.7992,0.0684,B,True,True,True,0.2046,1992-2005,D,False,8,c.a. con chiusure in pannelli prefabbricati,4,0.54,13.129999999999999,0,3,upper,64,4,1750
107.86,112.14,112.14,482.56,482.56,341.46,0.7076,0.0654,B,True,True,True,0.2082,1992-2005,D,False,8,c.a. con chiusure in pannelli prefabbricati,4,0.5375,12.69,0,3,upper,64,4,1750
135.22,53.14,0.0,193.36,0.0,70.92,0.3668,0.073,F,True,False,True,0.2708,1961-1975,D,True,7,c.a. con laterizi,2,0.46499999999999997,47.6,0,1,upper,49,4,1750
293.83,58.87,0.0,222.6,0.0,166.24,0.7468,0.025,G,True,False,True,0.6208,1961-1975,D,True,8,c.a. con laterizi,2,0.625,48.4,0,1,upper,64,4,1750
173.89,118.3,0.0,470.27,0.0,308.87,0.6568,0.0686,G,True,False,True,0.5542,1976-1985,D,True,2,muratura portante,2,0.91,51.0,0,2,upper,4,4,1750
92.79,59.75,0.0,232.99,0.0,79.69,0.3421,0.0165,E,True,False,True,0.2865,1946-1960,D,True,8,c.a. con laterizi,2,0.755,48.6,0,1,upper,64,4,1750
123.77,96.0,0.0,370.62,0.0,111.3,0.3003,0.0238,E,True,False,True,0.2912,1976-1985,D,True,3,c.a. con laterizi,2,0.8049999999999999,50.4,0,2,upper,9,4,1750
123.06,69.43,0.0,257.02,0.0,184.01,0.7159,0.0788,D,True,False,True,0.269,2006-2007,D,True,5,c.a. con laterizi,2,0.71,25.0,0,3,ground,25,4,1750
146.18,44.19,0.0,164.51,0.0,98.26,0.5973,0.0686,F,True,False,True,0.1333,1961-1975,D,True,8,c.a. con laterizi,2,0.51,1.2,1,1,upper,64,4,1750
76.16,67.5,0.0,248.78,0.0,200.16,0.8046,0.076,C,True,False,True,0.056,2006-2007,D,True,3,c.a. con laterizi,2,0.6399999999999999,46.0,0,4,upper,9,4,1750
176.81,29.04,0.0,93.21,0.0,78.97,0.8472,0.0235,G,True,False,True,0.2499,before 1930,D,True,4,muratura portante,2,0.715,47.4,0,1,upper,16,4,1750
125.08,82.6,0.0,470.81,0.0,165.19,0.3509,0.0312,E,True,False,True,0.1022,before 1930,D,True,6,muratura portante,2,0.89,47.2,0,1,upper,36,4,1750
182.75,110.1,0.0,438.37,0.0,419.53,0.957,0.1328,F,True,False,True,0.6502,1961-1975,D,True,7,c.a. con laterizi,2,0.595,56.0,0,1,upper,49,4,1750
267.12,257.82,0.0,1710.72,0.0,990.17,0.5788,0.0,G,True,False,False,1.2446,1992-2005,D,False,3,c.a. con laterizi,2,0.73,0.5,1,3,upper,9,4,1750
170.42,113.84,0.0,520.54,0.0,538.03,1.0336,0.0148,D,True,False,True,0.1134,1961-1975,D,True,1,muratura portante,2,0.7949999999999999,24.64,0,1,multi_floor,1,4,1750
51.95,89.23,0.0,355.01,0.0,255.4,0.7194,0.0262,A2,True,False,True,0.0438,1992-2005,D,True,3,c.a. con laterizi,2,0.875,55.78,0,3,ground,9,4,1750
67.53,104.76,104.76,441.92,441.92,287.99,0.6517,0.0097,A1,True,True,True,0.0308,before 1930,D,True,5,muratura portante,3,0.82,60.06,0,1,unknown,25,4,1750
134.57,85.62,0.0,342.71,0.0,345.12,1.007,0.1145,E,True,False,True,0.1292,1992-2005,D,True,7,c.a. con laterizi,2,0.535,48.0,0,3,upper,49,4,1750
335.52,74.82,74.82,239.25,239.25,87.0,0.3636,0.0,G,True,True,True,0.5152,1976-1985,E,True,3,muratura portante,3,0.36999999999999994,33.3,0,2,upper,9,5,2550
144.92,221.98,0.0,780.49,0.0,296.62,0.38,0.0607,E,True,False,True,0.6717,1976-1985,D,True,5,altro,2,0.75,63.0,0,2,multi_floor,25,4,1750
140.92,135.76,0.0,522.99,0.0,485.35,0.928,0.1077,E,True,False,True,0.2839,1992-2005,D,True,7,c.a. con laterizi,2,0.605,56.0,0,3,multi_floor,49,4,1750
58.22,110.74,50.67,399.5,184.2,253.71,0.6351,0.0081,B,True,True,True,0.3719,1986-1991,D,True,5,c.a. con laterizi,3,0.81,58.730000000000004,0,2,multi_floor,25,4,1750
128.69,64.04,0.0,227.76,0.0,78.5,0.3447,0.057,F,True,False,True,0.416,1976-1985,E,True,5,c.a. con laterizi,2,0.6000000000000001,48.2,0,2,upper,25,5,2550
225.3,72.0,0.0,324.0,0.0,241.2,0.7444,0.0338,F,True,False,True,0.358,after 2007,D,True,3,c.a. con laterizi,2,0.6699999999999999,49.2,0,4,upper,9,4,1750
188.33,74.76,74.76,282.59,282.59,206.2,0.7297,0.0924,D,True,True,True,0.1713,after 2007,D,True,2,c.a. con laterizi,3,0.7600000000000001,36.9,0,4,multi_floor,4,4,1750
80.39,137.4,0.0,480.45,0.0,235.55,0.4903,0.0555,D,True,False,True,0.3788,1986-1991,D,True,2,c.a. con laterizi,2,0.78,66.0,0,2,upper,4,4,1750
337.69,81.29,0.0,321.02,0.0,219.48,0.6837,0.0725,G,True,False,True,0.6009,1961-1975,D,True,3,muratura portante,2,0.565,46.6,0,1,upper,9,4,1750
230.19,1230.42,1230.42,4928.51,4928.51,3245.25,0.6585,0.1104,D,True,True,True,1.4608,2006-2007,D,False,1,prefabbricata in c.a.,5,0.6833333333333332,169.37,0,3,multi_floor,1,4,1750
164.5,133.42,133.42,467.51,467.51,303.2,0.6485,0.0401,D,True,True,True,0.5924,after 2007,D,True,1,muratura portante,3,0.5499999999999999,53.9,0,4,multi_floor,1,4,1750
396.18,95.0,0.0,672.0,0.0,120.0,0.1785,0.019,G,True,False,True,0.47,1961-1975,D,True,8,legno,2,0.525,28.0,0,1,upper,64,4,1750
3.7,107.64,0.0,381.37,0.0,412.06,1.0805,0.0173,A4,True,False,True,0.032,1946-1960,D,True,1,muratura portante,2,0.7,10.8,0,1,multi_floor,1,4,1750
384.21,70.0,0.0,295.0,0.0,240.3,0.8146,0.0084,G,True,False,True,0.5226,1976-1985,E,True,2,muratura portante,2,0.62,47.2,0,2,upper,4,5,2550
208.11,107.72,0.0,374.62,0.0,149.66,0.3995,0.0373,D,True,False,True,0.1052,1976-1985,D,True,3,c.a. con laterizi,2,0.7350000000000001,48.4,0,2,upper,9,4,1750
173.98,80.28,80.28,299.15,299.15,246.09,0.8226,0.0309,D,True,True,True,0.6624,after 2007,D,True,1,muratura portante,3,0.5466666666666667,53.0,0,4,ground,1,4,1750
175.78,75.53,75.53,287.5,287.5,209.35,0.7281,0.0924,D,True,True,True,0.1481,after 2007,D,True,2,c.a. con laterizi,3,0.77,30.6,0,4,multi_floor,4,4,1750
112.44,72.21,0.0,283.71,0.0,126.4,0.4455,0.0724,F,True,False,True,0.4141,1961-1975,D,True,3,c.a. con laterizi,2,0.63,46.6,0,1,upper,9,4,1750
209.36,154.0,0.0,295.0,0.0,240.3,0.8146,0.0227,G,True,False,True,0.5163,1976-1985,E,True,2,muratura portante,2,0.6699999999999999,47.2,0,2,upper,4,5,2550
177.58,90.04,0.0,338.16,0.0,222.84,0.659,0.0531,F,True,False,True,0.432,1976-1985,E,True,4,c.a. con laterizi,2,0.7350000000000001,42.0,0,2,upper,16,5,2550
136.47,20.86,0.0,80.5,0.0,57.88,0.719,0.0667,E,True,False,True,0.2483,1992-2005,D,True,8,c.a. con laterizi,2,0.445,48.0,0,3,ground,64,4,1750
120.19,265.17,0.0,953.97,0.0,808.08,0.8471,0.0258,E,True,False,True,1.867,1961-1975,D,True,7,muratura portante,2,0.7250000000000001,48.0,0,1,multi_floor,49,4,1750
174.26,60.74,0.0,254.38,0.0,230.24,0.9051,0.0252,E,True,False,True,0.495,1961-1975,D,True,8,c.a. con laterizi,2,0.81,48.8,0,1,underground,64,4,1750
176.31,68.15,0.0,238.53,0.0,169.56,0.7108,0.0565,F,True,False,True,0.6195,after 2007,D,True,3,c.a. con laterizi,2,0.755,47.8,0,4,ground,9,4,1750
106.8,53.6,0.0,254.18,0.0,75.56,0.2973,0.0398,E,True,False,True,0.0394,1930-1945,D,True,8,muratura portante,2,0.535,19.3,1,1,upper,64,4,1750
122.75,92.66,0.0,386.86,0.0,379.46,0.9809,0.1578,E,True,False,True,0.204,2006-2007,D,True,7,muratura portante,2,0.65,48.0,0,4,ground,49,4,1750
109.38,46.94,0.0,154.11,0.0,80.8,0.5243,0.1031,E,True,False,True,0.1999,1992-2005,D,True,3,c.a. con laterizi,2,0.52,42.8,0,3,upper,9,4,1750
73.39,80.35,0.0,345.85,0.0,248.42,0.7183,0.0158,C,True,False,True,0.0487,after 2007,D,True,3,c.a. con laterizi,2,0.59,43.0,0,6,ground,9,4,1750
97.62,84.73,0.0,293.21,0.0,70.8,0.2415,0.0248,F,True,False,True,0.287,1961-1975,D,True,8,c.a. con laterizi,2,0.33,51.8,0,1,upper,64,4,1750
171.75,64.65,0.0,219.66,0.0,133.7,0.6087,0.0372,G,True,False,True,0.5757,1986-1991,D,True,3,muratura portante,2,0.52,51.16,0,2,upper,9,4,1750
312.27,91.0,91.0,284.0,0.0,105.0,0.3697,0.0187,G,True,False,True,0.2801,1986-1991,D,True,7,legno,2,0.595,46.0,0,2,upper,49,4,1750
152.13,77.33,0.0,314.01,0.0,260.7,0.8303,0.1265,F,True,False,True,0.4141,1961-1975,D,True,4,c.a. con laterizi,2,0.72,46.0,0,1,upper,16,4,1750
155.91,67.71,0.0,324.86,0.0,232.85,0.7168,0.0367,F,True,False,True,0.0008,before 1930,D,True,6,muratura portante,2,0.56,43.0,0,1,ground,36,4,1750
153.07,89.36,0.0,317.04,0.0,232.14,0.7322,0.0566,E,True,False,True,0.2194,1946-1960,D,True,1,c.a. con laterizi,2,0.655,51.2,0,1,ground,1,4,1750
147.93,95.64,0.0,344.41,0.0,247.51,0.7186,0.0491,E,True,False,True,0.2194,1946-1960,D,True,1,c.a. con laterizi,2,0.685,44.0,0,1,upper,1,4,1750
249.35,47.95,0.0,197.06,0.0,143.22,0.7268,0.0324,G,True,False,True,0.2526,1946-1960,D,True,3,muratura portante,2,0.685,48.0,0,1,ground,9,4,1750
170.29,52.5,0.0,251.67,0.0,91.81,0.3648,0.0326,G,True,False,True,0.0269,1930-1945,D,True,4,muratura portante,2,0.54,48.4,0,1,upper,16,4,1750
71.57,49.49,0.0,214.08,0.0,151.5,0.7077,0.081,D,True,False,True,0.0871,after 2007,D,True,3,c.a. con laterizi,2,0.545,48.42,0,4,upper,9,4,1750
297.9,89.66,0.0,348.5,0.0,120.28,0.3451,0.0115,F,True,False,True,0.353,1961-1975,D,True,3,muratura portante,2,0.615,46.6,0,1,upper,9,4,1750
105.89,58.46,0.0,208.42,0.0,97.26,0.4667,0.0613,F,True,False,True,0.2172,1986-1991,D,True,8,c.a. con laterizi,2,0.5650000000000001,46.2,0,2,upper,64,4,1750
124.23,90.14,0.0,302.41,0.0,88.81,0.2937,0.023,F,True,False,True,0.4565,1946-1960,D,True,8,muratura portante,2,0.605,52.0,0,1,upper,64,4,1750
61.45,95.61,0.0,304.71,0.0,71.76,0.2355,0.0294,D,True,False,True,0.1721,1986-1991,E,True,3,c.a. con laterizi,2,0.765,50.0,0,2,upper,9,5,2550
429.83,55.58,0.0,220.46,0.0,256.36,1.1628,0.0257,G,True,False,True,1.5411,before 1930,D,True,1,muratura portante,2,0.71,48.4,0,1,upper,1,4,1750
56.1,83.14,0.0,267.9,0.0,177.74,0.6634,0.0603,B,True,False,True,0.0121,1961-1975,D,True,3,c.a. con laterizi,2,0.715,318.0,0,1,upper,9,4,1750
96.77,64.07,0.0,233.34,0.0,77.25,0.331,0.012,F,True,False,True,0.0888,1986-1991,D,True,8,muratura portante,2,0.58,48.0,0,2,upper,64,4,1750
